edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity;
6;7;0;455;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
6;8;0;478;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
6;8;0;478;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
6;9;0;417;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
6;9;0;417;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
6;9;0;417;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
6;9;0;417;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
7;1;0;276;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
7;1;0;276;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
7;2;0;398;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
7;2;0;398;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
7;3;0;341;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
7;3;0;341;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
7;4;0;380;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
7;4;0;380;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
7;7;0;371;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
7;7;0;371;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
7;7;0;379;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
7;7;0;379;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
7;9;0;461;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
7;9;0;461;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
7;9;0;461;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
7;9;0;461;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
8;6;0;439;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
8;6;0;439;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
8;8;0;457;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
8;8;0;457;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
8;8;0;414;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
8;8;0;414;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
8;9;0;654;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
8;9;0;654;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
8;9;0;432;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
8;9;0;432;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
9;1;0;336;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
9;1;0;336;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
9;3;0;601;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
9;3;0;601;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
9;3;0;406;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
9;3;0;406;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
9;4;0;548;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
9;4;0;548;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
9;6;0;434;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
9;6;0;434;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
9;8;0;457;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
9;8;0;457;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
9;8;0;481;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
9;8;0;481;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
9;9;0;484;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
9;9;0;484;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
9;9;0;487;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
9;9;0;487;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
10;1;0;272;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
10;1;0;272;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
10;3;0;528;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
10;3;0;528;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
10;5;0;413;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
10;5;0;413;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
10;6;0;380;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
10;6;0;380;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
10;6;0;365;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
10;6;0;365;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
10;7;0;415;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
10;7;0;415;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
10;7;0;617;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
10;7;0;617;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
10;8;0;509;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
10;8;0;509;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
10;8;0;513;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
10;8;0;513;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
10;9;0;464;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
10;9;0;464;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
10;9;0;464;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
10;9;0;464;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
11;3;0;527;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
11;3;0;527;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
11;3;0;388;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
11;3;0;388;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
11;4;0;627;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
11;4;0;627;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
11;5;0;495;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
11;5;0;495;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
11;6;0;489;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
11;6;0;489;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
11;7;0;379;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
11;7;0;379;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
11;7;0;644;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
11;7;0;644;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
11;8;0;524;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
11;8;0;524;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
11;8;0;524;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
11;8;0;524;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
11;9;0;594;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
11;9;0;594;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
11;9;0;476;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
11;9;0;476;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
12;1;0;433;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
12;1;0;433;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
12;2;0;311;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
12;2;0;311;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
12;3;0;420;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
12;3;0;420;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
12;4;0;437;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
12;4;0;437;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
12;4;0;456;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
12;4;0;456;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
12;5;0;398;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
12;5;0;398;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
12;5;0;671;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
12;5;0;671;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
12;6;0;494;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
12;6;0;494;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
12;8;0;403;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
12;8;0;403;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
13;2;0;466;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
13;2;0;466;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
13;2;0;395;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
13;2;0;395;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
13;3;0;412;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
13;3;0;412;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
13;3;0;706;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
13;3;0;706;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
13;4;0;360;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
13;4;0;360;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
13;4;0;455;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
13;4;0;455;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
13;5;0;481;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
13;5;0;481;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
13;6;0;408;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
13;6;0;408;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
13;7;0;401;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
13;7;0;401;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
13;7;0;461;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
13;7;0;461;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
13;8;0;432;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
13;8;0;432;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
13;9;0;442;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
13;9;0;442;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
14;2;0;943;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
14;2;0;943;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
14;3;0;379;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
14;3;0;379;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
14;4;0;471;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
14;4;0;471;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
14;6;0;360;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
14;6;0;360;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
14;6;0;423;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
14;6;0;423;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
14;7;0;673;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
14;7;0;673;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
14;8;0;488;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
14;8;0;488;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
14;8;0;792;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
14;8;0;792;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
14;9;0;769;0;0;0;0;15;1;4;2;0;8;7;0,013273948803544;
14;9;0;769;0;0;0;1;15;1;4;2;0;8;7;0,013273948803544;
14;9;0;485;0;0;1;0;15;1;4;2;0;8;7;0,013273948803544;
14;9;0;485;0;0;1;1;15;1;4;2;0;8;7;0,013273948803544;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
4;8;0;929;34;0;1;1;46;26;3;1;1;44;2;0,0130671206861734;
4;9;0;895;21;0;1;0;46;26;3;1;1;44;2;0,0130671206861734;
5;8;0;916;23;0;1;0;46;26;3;1;1;44;2;0,0130671206861734;
6;4;0;795;48;0;0;0;46;26;3;1;1;44;2;0,0130671206861734;
6;6;0;839;44;0;0;1;46;26;3;1;1;44;2;0,0130671206861734;
6;6;0;863;84;1;1;1;46;26;3;1;1;44;2;0,0130671206861734;
6;7;0;893;28;0;0;0;46;26;3;1;1;44;2;0,0130671206861734;
6;8;0;885;48;1;1;1;46;26;3;1;1;44;2;0,0130671206861734;
6;9;0;933;35;0;1;0;46;26;3;1;1;44;2;0,0130671206861734;
6;9;0;936;50;0;1;1;46;26;3;1;1;44;2;0,0130671206861734;
6;9;0;947;23;1;0;0;46;26;3;1;1;44;2;0,0130671206861734;
6;9;0;908;44;1;0;1;46;26;3;1;1;44;2;0,0130671206861734;
7;6;0;838;49;0;0;1;46;26;3;1;1;44;2;0,0130671206861734;
7;6;0;854;69;1;0;1;46;26;3;1;1;44;2;0,0130671206861734;
7;7;0;913;57;0;1;1;46;26;3;1;1;44;2;0,0130671206861734;
7;7;0;877;34;1;0;0;46;26;3;1;1;44;2;0,0130671206861734;
7;8;0;943;72;0;0;1;46;26;3;1;1;44;2;0,0130671206861734;
7;8;0;928;26;0;1;0;46;26;3;1;1;44;2;0,0130671206861734;
7;8;0;926;55;0;1;1;46;26;3;1;1;44;2;0,0130671206861734;
7;8;0;894;25;1;1;0;46;26;3;1;1;44;2;0,0130671206861734;
7;9;0;902;25;0;0;0;46;26;3;1;1;44;2;0,0130671206861734;
7;9;0;941;63;0;0;1;46;26;3;1;1;44;2;0,0130671206861734;
8;6;0;862;47;0;1;0;46;26;3;1;1;44;2;0,0130671206861734;
8;7;0;875;47;0;1;0;46;26;3;1;1;44;2;0,0130671206861734;
8;7;0;892;60;0;1;1;46;26;3;1;1;44;2;0,0130671206861734;
8;7;0;877;67;1;0;1;46;26;3;1;1;44;2;0,0130671206861734;
8;8;0;910;34;0;0;0;46;26;3;1;1;44;2;0,0130671206861734;
8;8;0;898;51;0;1;0;46;26;3;1;1;44;2;0,0130671206861734;
8;9;0;959;69;0;0;1;46;26;3;1;1;44;2;0,0130671206861734;
8;9;0;952;58;0;1;1;46;26;3;1;1;44;2;0,0130671206861734;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
1;2;0;52;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;2;0;52;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
1;2;0;52;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
1;2;0;52;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
1;3;0;55;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;3;0;55;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
1;3;0;55;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
1;3;0;55;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
1;4;0;59;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;4;0;59;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
1;4;0;59;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
1;4;0;59;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
1;5;0;62;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;5;0;62;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
1;5;0;62;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
1;5;0;62;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
1;6;0;65;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;6;0;65;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
1;7;0;67;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;7;0;67;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
1;8;0;68;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;8;0;68;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
1;9;0;69;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
1;9;0;69;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;1;0;59;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;1;0;59;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;1;0;59;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;1;0;59;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;2;0;63;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;2;0;63;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;2;0;63;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;2;0;63;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;3;0;66;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;3;0;66;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;3;0;66;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;3;0;66;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;4;0;68;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;4;0;68;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;4;0;68;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;4;0;68;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;5;0;70;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;5;0;70;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;5;0;70;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;5;0;70;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;6;0;71;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;6;0;71;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;6;0;71;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;6;0;71;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;7;0;73;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;7;0;73;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;7;0;73;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;7;0;73;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;8;0;74;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;8;0;74;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;8;0;74;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;8;0;74;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
2;9;0;75;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
2;9;0;75;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
2;9;0;75;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
2;9;0;75;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;1;0;70;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;1;0;70;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;1;0;70;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;1;0;70;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;2;0;72;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;2;0;72;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;2;0;72;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;2;0;72;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;3;0;74;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;3;0;74;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;3;0;74;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;3;0;74;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;4;0;76;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;4;0;76;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;4;0;76;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;4;0;76;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;5;0;77;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;5;0;77;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;5;0;77;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;5;0;77;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;6;0;79;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;6;0;79;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;6;0;79;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;6;0;79;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;7;0;80;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;7;0;80;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;7;0;80;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;7;0;80;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;8;0;81;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;8;0;81;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;8;0;81;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;8;0;81;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
3;9;0;82;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
3;9;0;82;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
3;9;0;82;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
3;9;0;82;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;1;0;81;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;1;0;81;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;1;0;81;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;1;0;81;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;2;0;83;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;2;0;83;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;2;0;83;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;2;0;83;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;3;0;84;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;3;0;84;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;3;0;84;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;3;0;84;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;4;0;86;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;4;0;86;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;4;0;86;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;4;0;86;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;5;0;87;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;5;0;87;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;5;0;87;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;5;0;87;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;6;0;88;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;6;0;88;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;6;0;88;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;6;0;88;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;7;0;89;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;7;0;89;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;7;0;89;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;7;0;89;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;8;0;90;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;8;0;90;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;8;0;90;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;8;0;90;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
4;9;0;91;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
4;9;0;91;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
4;9;0;91;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
4;9;0;91;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;1;0;94;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;1;0;94;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;1;0;94;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;1;0;94;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;2;0;95;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;2;0;95;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;2;0;95;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;2;0;95;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;3;0;96;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;3;0;96;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;3;0;96;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;3;0;96;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;4;0;97;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;4;0;97;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;4;0;97;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;4;0;97;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;5;0;98;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;5;0;98;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;5;0;98;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;5;0;98;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;6;0;99;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
5;6;0;99;0;0;0;1;4;1;3;2;1;2;2;0,00879667513072491;
5;6;0;99;0;0;1;0;4;1;3;2;1;2;2;0,00879667513072491;
5;6;0;99;0;0;1;1;4;1;3;2;1;2;2;0,00879667513072491;
5;7;0;100;0;0;0;0;4;1;3;2;1;2;2;0,00879667513072491;
